PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
CLRSKY_SFC_SW_DWN,2020,35.75,-103.25,3.76,4.95,6.45,7.88,8.67,8.88,8.47,7.56,6.29,5.24,3.99,3.48,6.3
CLRSKY_SFC_SW_DWN,2020,35.75,-103.75,3.76,4.95,6.45,7.88,8.67,8.88,8.47,7.56,6.29,5.24,3.99,3.48,6.3
CLRSKY_SFC_SW_DWN,2020,35.75,-104.25,3.8,5,6.51,7.95,8.76,8.95,8.53,7.61,6.45,5.29,4.02,3.51,6.37
CLRSKY_SFC_SW_DWN,2020,35.75,-104.75,3.8,5,6.51,7.95,8.76,8.95,8.53,7.61,6.45,5.29,4.02,3.51,6.37
CLRSKY_SFC_SW_DWN,2020,35.75,-105.25,3.85,5.07,6.59,8.04,8.87,9.07,8.64,7.7,6.54,5.35,4.06,3.55,6.45
CLRSKY_SFC_SW_DWN,2020,35.75,-105.75,3.85,5.07,6.59,8.04,8.87,9.07,8.64,7.7,6.54,5.35,4.06,3.55,6.45
CLRSKY_SFC_SW_DWN,2020,35.75,-106.25,3.83,5.04,6.58,8.03,8.87,9.05,8.61,7.66,6.56,5.34,4.05,3.53,6.43
CLRSKY_SFC_SW_DWN,2020,35.75,-106.75,3.83,5.04,6.58,8.03,8.87,9.05,8.61,7.66,6.56,5.34,4.05,3.53,6.43
CLRSKY_SFC_SW_DWN,2020,35.75,-107.25,3.85,5.07,6.61,8.06,8.92,9.11,8.66,7.69,6.61,5.39,4.07,3.56,6.47
CLRSKY_SFC_SW_DWN,2020,35.75,-107.75,3.85,5.07,6.61,8.06,8.92,9.11,8.66,7.69,6.61,5.39,4.07,3.56,6.47
CLRSKY_SFC_SW_DWN,2020,35.75,-108.25,3.86,5.07,6.59,8.04,8.92,9.13,8.66,7.7,6.64,5.39,4.07,3.55,6.47
CLRSKY_SFC_SW_DWN,2020,35.75,-108.75,3.86,5.07,6.59,8.04,8.92,9.13,8.66,7.7,6.64,5.39,4.07,3.55,6.47
CLRSKY_SFC_SW_DWN,2020,36.25,-103.25,3.68,4.86,6.43,7.85,8.69,8.91,8.5,7.5,6.3,5.13,3.91,3.36,6.26
CLRSKY_SFC_SW_DWN,2020,36.25,-103.75,3.68,4.86,6.43,7.85,8.69,8.91,8.5,7.5,6.3,5.13,3.91,3.36,6.26
CLRSKY_SFC_SW_DWN,2020,36.25,-104.25,3.72,4.93,6.5,7.95,8.83,9.04,8.62,7.61,6.46,5.23,3.95,3.39,6.35
CLRSKY_SFC_SW_DWN,2020,36.25,-104.75,3.72,4.93,6.5,7.95,8.83,9.04,8.62,7.61,6.46,5.23,3.95,3.39,6.35
CLRSKY_SFC_SW_DWN,2020,36.25,-105.25,3.79,5,6.58,8.06,8.94,9.15,8.73,7.69,6.54,5.28,3.99,3.44,6.44
CLRSKY_SFC_SW_DWN,2020,36.25,-105.75,3.79,5,6.58,8.06,8.94,9.15,8.73,7.69,6.54,5.28,3.99,3.44,6.44
CLRSKY_SFC_SW_DWN,2020,36.25,-106.25,3.78,5.01,6.56,8.02,8.93,9.17,8.69,7.7,6.54,5.29,3.98,3.44,6.43
CLRSKY_SFC_SW_DWN,2020,36.25,-106.75,3.78,5.01,6.56,8.02,8.93,9.17,8.69,7.7,6.54,5.29,3.98,3.44,6.43
CLRSKY_SFC_SW_DWN,2020,36.25,-107.25,3.71,4.93,6.49,7.97,8.9,9.12,8.64,7.66,6.51,5.26,3.94,3.4,6.38
CLRSKY_SFC_SW_DWN,2020,36.25,-107.75,3.71,4.93,6.49,7.97,8.9,9.12,8.64,7.66,6.51,5.26,3.94,3.4,6.38
CLRSKY_SFC_SW_DWN,2020,36.25,-108.25,3.69,4.93,6.47,7.97,8.93,9.14,8.66,7.7,6.54,5.26,3.93,3.38,6.39
CLRSKY_SFC_SW_DWN,2020,36.25,-108.75,3.69,4.93,6.47,7.97,8.93,9.14,8.66,7.7,6.54,5.26,3.93,3.38,6.39
CLRSKY_SFC_SW_DWN,2020,36.75,-103.25,3.68,4.86,6.43,7.85,8.69,8.91,8.5,7.5,6.3,5.13,3.91,3.36,6.26
CLRSKY_SFC_SW_DWN,2020,36.75,-103.75,3.68,4.86,6.43,7.85,8.69,8.91,8.5,7.5,6.3,5.13,3.91,3.36,6.26
CLRSKY_SFC_SW_DWN,2020,36.75,-104.25,3.72,4.93,6.5,7.95,8.83,9.04,8.62,7.61,6.46,5.23,3.95,3.39,6.35
CLRSKY_SFC_SW_DWN,2020,36.75,-104.75,3.72,4.93,6.5,7.95,8.83,9.04,8.62,7.61,6.46,5.23,3.95,3.39,6.35
CLRSKY_SFC_SW_DWN,2020,36.75,-105.25,3.79,5,6.58,8.06,8.94,9.15,8.73,7.69,6.54,5.28,3.99,3.44,6.44
CLRSKY_SFC_SW_DWN,2020,36.75,-105.75,3.79,5,6.58,8.06,8.94,9.15,8.73,7.69,6.54,5.28,3.99,3.44,6.44
CLRSKY_SFC_SW_DWN,2020,36.75,-106.25,3.78,5.01,6.56,8.02,8.93,9.17,8.69,7.7,6.54,5.29,3.98,3.44,6.43
CLRSKY_SFC_SW_DWN,2020,36.75,-106.75,3.78,5.01,6.56,8.02,8.93,9.17,8.69,7.7,6.54,5.29,3.98,3.44,6.43
CLRSKY_SFC_SW_DWN,2020,36.75,-107.25,3.71,4.93,6.49,7.97,8.9,9.12,8.64,7.66,6.51,5.26,3.94,3.4,6.38
CLRSKY_SFC_SW_DWN,2020,36.75,-107.75,3.71,4.93,6.49,7.97,8.9,9.12,8.64,7.66,6.51,5.26,3.94,3.4,6.38
CLRSKY_SFC_SW_DWN,2020,36.75,-108.25,3.69,4.93,6.47,7.97,8.93,9.14,8.66,7.7,6.54,5.26,3.93,3.38,6.39
CLRSKY_SFC_SW_DWN,2020,36.75,-108.75,3.69,4.93,6.47,7.97,8.93,9.14,8.66,7.7,6.54,5.26,3.93,3.38,6.39
